ROWID,Country,State lgd code,State,Yearcode,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate per lakh person
127,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0.00000000000000000000,0.00000000000000000000,0
128,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0.00000000000000000000,0.00000000000000000000,0
129,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0.00000000000000000000,0.00000000000000000000,0
163,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),0.00000000000000000000,0.00000000000000000000,0
130,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),8.80316230324411293183,8.80316230324411293183,0.1
131,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),8.80316230324411293183,8.80316230324411293183,0.1
132,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",333.54203837847138997267,340.38894239210570003076,2.5
133,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",193.66957067137048450026,193.66957067137048450026,1.5
134,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud  (Total)",612.30884464786829948062,619.15574866150260953871,4.7
135,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |a) Bank",1.95625828960980287374,1.95625828960980287374,0
136,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |b) ATMs",22.49697033051273304801,22.49697033051273304801,0.2
137,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",0.00000000000000000000,0.00000000000000000000,0
138,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",60.64400697790388908594,60.64400697790388908594,0.5
139,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",85.09723559802642500769,85.09723559802642500769,0.6
140,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),621.11200695111241241245,627.95891096474672247054,4.7
141,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Other IPC Crimes,Other IPC Crimes,2010.05539257407245276785,2110.80269448897730076546,15.3
142,India,1,Jammu And Kashmir,2018,"Calendar Year (Jan - Dec), 2018",Total Cognizable IPC crimes,Total Cognizable IPC crimes,23686.37537059549319524392,26320.47715755509276473483,180.4
143,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",173.12885863046755432599,178.01950435449206151034,1.3
144,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),2.93438743441470431061,4.89064572402450718435,0
145,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),8.80316230324411293183,8.80316230324411293183,0.1
146,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),40.10329493700095891167,43.03768237141566322228,0.3
147,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),1055.40134724448865038273,1079.85457586461118630448,8
148,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),339.41081324730079859389,340.38894239210570003076,5.4
149,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),547.75232109074480464720,550.68670852515950895781,4.1
150,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0.00000000000000000000,0.00000000000000000000,0
151,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),14.67193717207352155305,14.67193717207352155305,0.2
152,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),7345.74987748480979089370,8970.42238700575107753477,55.5
153,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),44.01581151622056465915,44.01581151622056465915,0.3
154,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),0.00000000000000000000,0.00000000000000000000,0
155,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),4.89064572402450718435,4.89064572402450718435,0
156,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0.00000000000000000000,0.00000000000000000000,0
157,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),2.93438743441470431061,2.93438743441470431061,0
158,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),9.78129144804901436870,9.78129144804901436870,0.1
159,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),191.71331238176068162652,388.31727048754587043739,1.4
160,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),663.17156017772317419786,734.57498774848097908937,5
161,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),4247.03674674288203888954,5565.55483393988917579030,32.1
162,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) Rash Driving on Public way (Total),5101.92161930236589471392,6688.44709217591602531706,38.5
164,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),35.21264921297645172732,40.10329493700095891167,0.3
165,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women (Sec.354 IPC),1354.70886555478849006495,1359.59951127881299724930,21.6
166,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women with Intent to Outrage her Modesty (Total),1408.50596851905806909280,1413.39661424308257627715,22.4
167,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),34.23452006817155029045,34.23452006817155029045,0.5
168,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment a) at Work or Office Premises,0.97812914480490143687,0.97812914480490143687,0
169,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment b) In Public Transport System,0.00000000000000000000,0.00000000000000000000,0
170,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment c) In Shelter Homes for women and Children,0.00000000000000000000,0.00000000000000000000,0
171,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment d) Other Places,0.00000000000000000000,0.00000000000000000000,0
172,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment Sexual Harassment (Sec.354A IPC) (Total),0.97812914480490143687,0.97812914480490143687,0
173,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Stalking (Sec.354D IPC),17.60632460648822586366,17.60632460648822586366,0.3
174,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Voyeurism (Sec.354C IPC),0.97812914480490143687,0.97812914480490143687,0
175,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),0.00000000000000000000,0.00000000000000000000,0
176,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),410.81424081805860348540,439.17998601740074515463,3.1
177,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),12.71567888246371867931,12.71567888246371867931,0.2
178,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),284.63558113822631812917,0.00000000000000000000,2.2
179,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0.00000000000000000000,0.00000000000000000000,0
180,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Causing Death by Negligence (Sec.304-A IPC) (Total),715.01240485238295035197,838.25667709780053139759,5.4
181,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Medical Negligence,0.00000000000000000000,0.00000000000000000000,0
182,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence of Civic Bodies,2.93438743441470431061,2.93438743441470431061,0
183,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Rail Accidents,0.00000000000000000000,0.00000000000000000000,0
184,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents A) Hit and Run,95.85665619088034081326,115.41923908697836955066,0.7
185,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents B) Other Accidents (other than Hit and Run),567.31490398684283338460,670.99659333616238569282,4.3
186,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents Deaths due to Negligence relating to Road Accidents (Total),663.17156017772317419786,786.41583242314075524348,5
187,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to other Negligence,48.90645724024507184350,48.90645724024507184350,0.4
188,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),16.62819546168332442679,17.60632460648822586366,0.1
189,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),7.82503315843921149496,7.82503315843921149496,0.1
190,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Exploitation of Trafficked Person (Section 370A IPC),0.00000000000000000000,0.00000000000000000000,0
191,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Human Trafficking (U/S 370),0.00000000000000000000,0.00000000000000000000,0
192,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt A) Voluntarily causing grievous hurt (Sec.325 IPC),24.45322862012253592175,27.38761605453724023236,0.2
193,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),5.86877486882940862122,5.86877486882940862122,0
194,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt C) Acid Attack (Sec.326A IPC),1.95625828960980287374,1.95625828960980287374,0
195,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt D) Attempt to Acid Attack (Sec.326B IPC),0.00000000000000000000,0.00000000000000000000,0
196,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),31.30013263375684597984,34.23452006817155029045,0.2
197,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt F) Causing Grievous Hurt by actendangering life/safety of others (Sec.338 IPC),0.97812914480490143687,0.97812914480490143687,0
198,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,"Hurt Grievous Hurt G) Other Grievous Hurt (Sec.329, 331 & 335)",0.00000000000000000000,0.00000000000000000000,0
199,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt Grievous Hurt (Total),64.55652355712349483342,70.42529842595290345464,0.5
200,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Hurt (Simple +Grievous),2529.44196846547511574582,2597.91100860181821632672,19.1
201,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),1928.87067355526563350764,1982.66777651953521253549,14.6
202,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),20.54071204090293017427,20.54071204090293017427,0.2
203,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),452.87379404466936527081,459.72069805830367532890,3.4
204,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt D) Causing Hurt by act endangering life/safety of others (Sec.336/337),60.64400697790388908594,62.60026526751369195968,0.5
