ROWID,Country,State lgd code,State,Yearcode,Year,Crime head special & local laws (sll) category,Crime head special & local laws (sll) sub-category,Incidence of special & local laws (sll) crimes,Victims of special & local laws (sll) crimes,Special & local laws (sll) crime rate
147,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Prevention of Damage to Public Property Act, 1984",12.71567888246371867931,0.00000000000000000000,0.1
148,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Unlawful Activities P Act, 1967",249.42293192524986640185,,1.9
149,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,City/Town Police Acts,0.00000000000000000000,,0
150,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Defacement of Public Property Acts,0.00000000000000000000,,0
151,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,MACOCA/ Control of Organised Crimes,0.00000000000000000000,,0
152,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Motor Vehicle Act,0.00000000000000000000,,0
153,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other Regulatory & Enforcement – Acts (Total),90.96601046685583362891,0.00000000000000000000,0.7
154,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other State Local Acts,0.00000000000000000000,,0
155,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Antiques and Art Treasures Act, 1972",0.00000000000000000000,,0
156,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_a) Against SC,0.00000000000000000000,0.00000000000000000000,0
157,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_b) Against ST,0.00000000000000000000,0.00000000000000000000,0
158,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_c) Against others,0.00000000000000000000,0.00000000000000000000,0
159,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Bonded Labour System Abolition Act_The Bonded Labour System Abolition Act, 1976 (Total)",0.00000000000000000000,0.00000000000000000000,0
160,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Electricity Act, 2003",0.00000000000000000000,,0
161,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Gambling Act,90.96601046685583362891,,0.7
162,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Mental Health Act, 1987",0.00000000000000000000,,0
163,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Prevention of Insults to National Honour Act, 1971",0.00000000000000000000,,0
164,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Representation of the People Act, 1951",0.00000000000000000000,,0
165,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Transplantation of Human Organs Act, 1994",0.00000000000000000000,0.00000000000000000000,0
166,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Other SLL Crimes,,273.87616054537240232360,0.00000000000000000000,2.1
167,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,Railways – Related Acts (Total),0.97812914480490143687,,0
168,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Indian Railways Act, 1989",0.97812914480490143687,,0
169,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Railway Property Unlawful Possession Act, 1966",0.00000000000000000000,,0
170,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,Scheduled Castes and Scheduled Tribes – Related Acts (Total),1.95625828960980287374,1.95625828960980287374,0.1
171,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against SCs",1.95625828960980287374,1.95625828960980287374,0.2
172,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against STs",0.00000000000000000000,0.00000000000000000000,0
173,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989/2015 against STs",0.00000000000000000000,0.00000000000000000000,0
174,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989 against SCs",0.00000000000000000000,0.00000000000000000000,0
175,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph,"The Indian Telegraph Act, 1988",0.00000000000000000000,,0
176,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,Telegraph/ Cinematograph Acts (Total),0.97812914480490143687,,0
177,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cable Television Networks Regulation Act, 1955",0.97812914480490143687,,0
178,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cinematograph Act, 1952",0.00000000000000000000,,0
179,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Telegraph Wire Unlawful Possession Act, 1950",0.00000000000000000000,,0
180,India,1,Jammu And Kashmir,2019,"Calendar Year (Jan - Dec), 2019",Total Cognizable SLL Crimes,,2938.29995099392391635748,175.08511692007735719973,22.2
181,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,Arms/Explosive ‐ Related Acts (Total)_,323,,2.4
182,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_a) Legal/ Licensed Arms",0,,0
183,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_b) Illegal/ Unlicensed Arms",120,,0.9
184,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_Fire Arms",120,,0.9
186,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_The Arms Act, 1959 (Total)",269,,2
187,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosives Act, 1984_",8,,0.1
188,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosive Substances Act, 1884 & 1908_",46,,0.3
189,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,Children Related – Acts (Total),204,204,4.2
190,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Child Labour Prohibition & Regulation Act, 1986",0,0,0
191,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Juvenile Justice Care and Protection of Children Act, 2000 & 2015",3,3,0.1
192,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Medical Termination of Pregnancy Act, 1971",0,0,0
193,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Pre‐Natal Diagnostic Techniques Reg and Prev of Misuse Act, 1994",0,0,0
194,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Prohibition of Child Marriage Act, 2006",1,1,0
195,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Protection of Children from Sexual Offences Act, 2012",200,200,4.1
196,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,Crime Against Women – Related Acts (Total),5,5,0.1
197,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Dowry Prohibition Act, 1961",2,2,0
198,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Immoral Traffic Prevention Act, 1956",0,0,0
199,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Indecent Representation of Women Prohibition Act, 2012",0,0,0
200,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Protection of Women from Domestic Violence Act, 2005",3,3,0
201,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,Environment & Pollution– Related Acts (Total),62,,0.5
202,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,Noise Pollution Acts,0,,0
203,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,The Air & The Water Prevention & Control of Pollution Act,0,,0
204,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Cigarette and Other Tobacco Products Act, 2003",0,,0
205,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Environmental Protection Act, 1986",0,,0
206,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Forest Act, 1927 & The Forest Conservation Act, 1980",47,,0.4
207,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The National Green Tribunal Act, 2010",0,,0
208,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Wildlife Protection Act, 1972",15,,0.1
209,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,Finance & Economic Acts (Total),28,,0.2
210,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"Prevention of Corruption Act, 1988",28,,0.2
211,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
212,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Chit Funds Acts, 1982",0,,0
213,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",0,,0
214,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",0,,0
215,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
216,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",391,,2.9
217,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",391,,2.9
218,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",0,,0
219,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",0,,0
220,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,Foreigner & Passport – Related Acts (Total),1,,0
221,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Citizenship Act, 1955",0,,0
222,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Emigration Act, 1983",0,,0
223,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Passport Act, 1967",0,,0
224,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",1,,0
225,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),93,93,0.7
226,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Copy Right Act, 1957",26,26,0.2
227,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Information Technology Act, 2000",67,67,0.5
228,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Trade Marks Act, 1999",0,0,0
229,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,Liquor & Narcotic Drugs – Related Acts (Total)_,1910,,14.3
230,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,Prohibition Act (State),0,,0
231,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Excise Act, 1944",688,,5.2
232,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_a) Possession of drugs for Personal use/Consumption",289,,2.2
233,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_b) Possession of drugs for Trafficking",933,,7
234,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_The NDPS Act, 1985 (Total)",1222,,9.2
235,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,Offences against State ‐ Related Acts (Total),300,,2.2
236,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Official Secrets Act, 1923",0,,0
237,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Prevention of Damage to Public Property Act, 1984",13,0,0.1
238,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Unlawful Activities P Act, 1967",287,,2.2
239,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,City/Town Police Acts,0,,0
240,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Defacement of Public Property Acts,0,,0
241,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,MACOCA/ Control of Organised Crimes,0,,0
242,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Motor Vehicle Act,0,,0
243,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Other Regulatory & Enforcement – Acts (Total),135,0,1
244,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Other State Local Acts,0,,0
245,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Antiques and Art Treasures Act, 1972",0,,0
246,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_a) Against SC,0,0,0
247,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_b) Against ST,0,0,0
248,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_c) Against others,0,0,0
249,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Bonded Labour System Abolition Act_The Bonded Labour System Abolition Act, 1976 (Total)",0,0,0
250,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Electricity Act, 2003",2,,0
251,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Gambling Act,133,,1
252,India,1,Jammu And Kashmir,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Mental Health Act, 1987",0,,0
